,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,SaleType,PorchTotalSF,ProxCondition_Norm,BldgType_Is_1Fam,Heating_Is_GasA,HeatingQC_Is_OK,SalePrice
1222,50,FV_or_RL,78.0,10496,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,320.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1040.0,Y,SBrkr,1168,678,1846,2,0_or_2,TA,7,True,1,Y,0,Other,0,False,True,True,True,143000
1223,20,FV_or_RL,89.0,10680,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,2_or_4_or_3_or_1,Hip,HBoard_to_MetalSd,BrkFace,44.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,2136.0,N,Other,2136,0,2136,2,0_or_2,TA,7,False,4_or_2,Y,0,Other,30,True,True,True,True,137900
1224,60,FV_or_RL,60.0,15384,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,788.0,Y,SBrkr,788,702,1490,2,1,Gd,8,True,4_or_2,Y,100,Other,75,False,True,True,True,184000
1225,80,FV_or_RL,65.0,10482,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Hip,VinylSd,BrkFace,63.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,588.0,Y,SBrkr,1138,0,1138,0_or_1,0_or_2,TA,6,False,1,Y,224,Other,0,True,True,True,True,145000
1226,60,FV_or_RL,86.0,14598,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,2Story,6,9_or_5,Gable,VinylSd,Stone,74.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,894.0,Y,SBrkr,894,1039,1933,2,1,Gd,9,True,3,Y,100,Other,18,False,True,True,True,214000
1227,20,FV_or_RL,72.0,8872,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,VinylSd,BrkFace,300.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,912.0,Y,SBrkr,912,0,912,0_or_1,0_or_2,Gd,5,False,4_or_2,Y,0,Other,240,True,True,True,True,147000
1228,120,FV_or_RL,65.0,8769,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_1,1Story,10_or_9,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,766.0,Ex,Ex_or_TA_or_Gd,PConc_or_Wood,1702.0,Y,SBrkr,1702,0,1702,0_or_1,1,Ex,7,True,3,Y,0,New_or_Con,296,True,False,True,True,367294
1229,80,FV_or_RL,70.0,7910,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,9_or_5,Hip,BrkFace,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1075.0,Y,SBrkr,1507,0,1507,2,0_or_2,TA,7,False,1,Y,0,Other,0,True,True,True,False,127000
1230,90,FV_or_RL,,18890,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,9_or_5,Shed,Plywood,BrkCmn,1.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1361.0,Y,SBrkr,1361,1259,2620,2,0_or_2,TA,12,True,4_or_2,P_or_N,155,Other,169,False,False,True,True,190000
1231,90,FV_or_RL,70.0,7728,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkFace,120.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1106.0,Y,SBrkr,1190,0,1190,0_or_1,0_or_2,TA,6,False,4_or_2,Y,0,Other,18,True,False,True,True,132500
1232,90,FV_or_RL,70.0,9842,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,4_or_3,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Slab,0.0,Y,SBrkr,1224,0,1224,2,0_or_2,TA,6,False,4_or_2,Y,0,Other,0,True,False,True,True,101800
1233,20,FV_or_RL,,12160,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,9_or_5,Hip,Plywood,BrkFace,180.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1188.0,Y,SBrkr,1188,0,1188,0_or_1,0_or_2,TA,6,False,4_or_2,Y,0,Other,0,True,True,True,False,142000
1234,70,RH_or_RM,55.0,8525,Pave,No_Alley_Access,Reg,Bnk,AllPub,Other,Gtl,Tier_3,2Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,940.0,N,Other,1024,940,1964,0_or_1,1,TA,7,False,0,P_or_N,0,Other,192,True,True,True,True,130000
1235,70,FV_or_RL,96.0,13132,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,5,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,747.0,Y,Other,892,892,1784,0_or_1,1,TA,9,False,1,P_or_N,203,Other,40,True,True,True,False,138887
1236,160,FV_or_RL,36.0,2628,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_1,2Story,7,9_or_5,Gable,VinylSd,Stone,106.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,764.0,Y,SBrkr,764,862,1626,2,1,Gd,6,False,4_or_2,Y,0,Other,27,True,False,True,True,175500
1237,60,FV_or_RL,41.0,12393,Pave,No_Alley_Access,IR2,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,847.0,Y,SBrkr,847,1101,1948,2,1,Gd,8,True,4_or_2,Y,100,Other,48,True,True,True,True,195000
1238,20,FV_or_RL,63.0,13072,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1141.0,Y,SBrkr,1141,0,1141,0_or_1,1,TA,6,False,4_or_2,Y,0,Other,0,False,True,True,True,142500
1239,20,FV_or_RL,64.0,9037,Pave,No_Alley_Access,IR1,HLS,AllPub,Other,Gtl,Tier_2,1Story,8,9_or_5,Hip,VinylSd,BrkFace,32.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1476.0,Y,SBrkr,1484,0,1484,2,0_or_2,Ex,6,True,4_or_2,Y,120,Other,33,True,True,True,True,265900
1240,60,FV_or_RL,65.0,8158,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkFace,252.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,884.0,Y,SBrkr,884,884,1768,2,1,Gd,8,False,4_or_2,Y,0,Other,63,True,True,True,True,224900
1241,20,FV_or_RL,83.0,9849,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,7,7_or_8_or_6,Hip,VinylSd,Stone,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1689.0,Y,SBrkr,1689,0,1689,2,0_or_2,Gd,7,False,3,Y,0,New_or_Con,56,True,True,True,True,248328
1242,85,FV_or_RL,85.0,10625,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,Other,7,7_or_8_or_6,Gable,Plywood,BrkFace,81.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1053.0,Y,SBrkr,1173,0,1173,2,0_or_2,Gd,6,True,4_or_2,Y,0,Other,120,True,True,True,True,170000
1243,20,FV_or_RL,107.0,13891,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_1,1Story,10_or_9,9_or_5,Gable,VinylSd,BrkCmn,,Ex,Ex_or_TA_or_Gd,PConc_or_Wood,2076.0,Y,SBrkr,2076,0,2076,2,1,Ex,7,True,3,Y,216,New_or_Con,229,True,True,True,True,465000
1244,70,FV_or_RL,,11435,Pave,No_Alley_Access,IR1,HLS,AllPub,Other,Mod,Tier_2,2Story,8,7_or_8_or_6,Gable,BrkFace,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,792.0,Y,SBrkr,792,725,1517,0_or_1,0_or_2,Gd,7,True,4_or_2,Y,0,Other,0,True,True,True,False,230000
1245,80,FV_or_RL,78.0,12090,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,Other,6,7_or_8_or_6,Hip,VinylSd,BrkFace,74.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,585.0,Y,SBrkr,1140,728,1868,3,1,TA,7,True,4_or_2,Y,268,Other,259,True,True,True,True,178000
1246,60,FV_or_RL,65.0,8125,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,756.0,Y,SBrkr,756,797,1553,2,1,Gd,6,False,4_or_2,Y,0,New_or_Con,45,True,True,True,True,186500
1247,80,FV_or_RL,,12328,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,335.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1012.0,Y,SBrkr,1034,0,1034,0_or_1,0_or_2,TA,6,False,3,Y,0,Other,0,True,True,True,True,169900
1248,75,RH_or_RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,9_or_5,Gable,AsbsShng_to_BrkComm,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,735.0,N,SBrkr,1134,924,2058,0_or_1,1,TA,8,True,4_or_2,P_or_N,0,Other,259,True,True,False,False,129500
1249,20,FV_or_RL,60.0,7200,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,876.0,Y,SBrkr,988,0,988,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,80,True,True,True,True,119000
1250,20,FV_or_RL,93.0,11160,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,7,9_or_5,Hip,BrkFace,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,Stone_or_CBlock,2110.0,Y,SBrkr,2110,0,2110,2,1,Ex,8,True,4_or_2,Y,0,Other,0,True,True,True,True,244000
1251,120,FV_or_RL,,3136,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_1,1Story,7,9_or_5,Gable,VinylSd,Stone,163.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1405.0,Y,SBrkr,1405,0,1405,2,0_or_2,Gd,6,True,4_or_2,Y,148,Other,36,True,False,True,True,171750
1252,20,FV_or_RL,62.0,9858,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,864.0,Y,SBrkr,874,0,874,0_or_1,0_or_2,TA,5,False,1,Y,33,Other,0,True,True,True,True,130000
1253,60,FV_or_RL,,17542,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,Stone_or_CBlock,1192.0,Y,SBrkr,1516,651,2167,2,1,Gd,9,True,4_or_2,Y,220,Other,47,True,True,True,True,294000
1254,60,FV_or_RL,60.0,6931,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,7,9_or_5,Gable,VinylSd,Stone,92.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,746.0,Y,SBrkr,760,896,1656,2,1,Gd,7,True,4_or_2,Y,178,Other,128,True,True,True,True,165400
1255,50,RH_or_RM,52.0,6240,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,884.0,Y,Other,959,408,1367,0_or_1,0_or_2,TA,6,True,1,Y,0,Other,120,True,True,True,True,127500
1256,20,FV_or_RL,91.0,14303,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_1,1Story,8,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,554.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1986.0,Y,SBrkr,1987,0,1987,2,0_or_2,Gd,7,True,4_or_2,Y,262,Other,36,True,True,True,True,301500
1257,30,FV_or_RL,56.0,4060,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,864.0,Y,SBrkr,864,0,864,0_or_1,0_or_2,TA,4,False,0,Y,0,Other,96,False,True,True,True,99900
1258,80,FV_or_RL,59.0,9587,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,Other,7,9_or_5,Gable,VinylSd,Stone,182.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,856.0,Y,SBrkr,1166,0,1166,2,0_or_2,Gd,5,False,4_or_2,Y,212,Other,0,True,True,True,True,190000
1259,20,FV_or_RL,65.0,9750,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1054.0,Y,SBrkr,1054,0,1054,0_or_1,1,TA,6,False,4_or_2,Y,180,Other,80,True,True,True,False,151000
1260,60,FV_or_RL,,24682,Pave,No_Alley_Access,IR3,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,2Story,6,9_or_5,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,841.0,Y,SBrkr,892,783,1675,2,1,TA,7,True,4_or_2,Y,0,Other,103,False,True,True,True,181000
1261,20,FV_or_RL,80.0,9600,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1050.0,Y,SBrkr,1050,0,1050,0_or_1,0_or_2,TA,5,False,1,Y,0,Other,0,True,True,True,False,128900
1262,50,FV_or_RL,,11250,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,Other,4_or_3,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1104.0,Y,Other,1104,684,1788,0_or_1,0_or_2,TA,8,True,1,Y,120,Other,0,True,True,True,True,161500
1263,70,FV_or_RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,6,7_or_8_or_6,Gambrel,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,764.0,Y,Other,1060,764,1824,0_or_1,0_or_2,TA,8,True,4_or_2,P_or_N,0,Other,126,True,True,True,True,180500
1264,120,RH_or_RM,34.0,4060,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,6,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1405.0,Y,SBrkr,1337,0,1337,2,0_or_2,Gd,5,False,4_or_2,Y,144,Other,68,True,False,True,True,181000
1265,160,FV_or_RL,35.0,3735,Pave,No_Alley_Access,Reg,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,2Story,7,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,218.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,691.0,Y,SBrkr,713,739,1452,2,1,Gd,6,False,4_or_2,Y,0,Other,34,True,False,True,True,183900
1266,190,RH_or_RM,60.0,10120,Pave,No_Alley_Access,IR1,Bnk,AllPub,Other,Gtl,Tier_3,Other,7,2_or_4_or_3_or_1,Hip,HBoard_to_MetalSd,BrkCmn,0.0,Fa,Ex_or_TA_or_Gd,Stone_or_CBlock,925.0,N,Other,964,925,1889,0_or_1,1,TA,9,True,1,P_or_N,0,Other,264,False,False,True,True,122000
1267,20,FV_or_RL,89.0,13214,Pave,No_Alley_Access,IR1,HLS,AllPub,Other,Gtl,Tier_2,1Story,10_or_9,9_or_5,Hip,HBoard_to_MetalSd,BrkCmn,0.0,Ex,Ex_or_TA_or_Gd,PConc_or_Wood,2002.0,Y,SBrkr,2018,0,2018,2,0_or_2,Ex,10,True,3,Y,144,Other,76,True,True,True,True,378500
1268,50,FV_or_RL,,14100,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Mod,Tier_2,Other,8,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,632.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,728.0,Y,SBrkr,1968,1479,3447,3,1,Gd,11,True,3,Y,314,Other,12,True,True,True,True,381000
1269,50,FV_or_RL,78.0,11344,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,180.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,874.0,Y,Other,874,650,1524,0_or_1,1,TA,7,False,1,Y,0,Other,0,False,True,False,True,144000
1270,40,FV_or_RL,,23595,Pave,No_Alley_Access,Reg,Low,AllPub,Other,Sev,Tier_2,1Story,7,7_or_8_or_6,Shed,Plywood,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1332.0,Y,SBrkr,1332,192,1524,0_or_1,1,Gd,4,True,4_or_2,Y,268,Other,0,True,True,True,True,260000
1271,20,FV_or_RL,,9156,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,7_or_8_or_6,Hip,BrkFace,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1489.0,Y,SBrkr,1489,0,1489,2,0_or_2,Gd,7,True,4_or_2,Y,0,Other,0,False,True,True,False,185750
1272,20,FV_or_RL,,13526,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_3,1Story,5,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkFace,114.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,935.0,Y,SBrkr,935,0,935,0_or_1,0_or_2,TA,5,False,1,Y,180,Other,0,True,True,True,True,137000
1273,80,FV_or_RL,124.0,11512,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Gable,Plywood,BrkFace,84.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1019.0,Y,SBrkr,1357,0,1357,0_or_1,0_or_2,Ex,5,True,1,Y,0,Other,163,True,True,True,False,177000
1274,50,FV_or_RL,53.0,5362,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,Other,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,661.0,Y,SBrkr,661,589,1250,2,0_or_2,TA,8,True,4_or_2,Y,242,Other,81,True,True,True,True,139000
1275,90,FV_or_RL,95.0,11345,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,5,9_or_5,Gable,AsbsShng_to_BrkComm,Stone,567.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,928.0,Y,Other,928,992,1920,2,0_or_2,TA,10,False,4_or_2,Y,0,Other,0,False,False,True,False,137000
1276,60,FV_or_RL,,12936,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,2Story,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,723.0,Y,SBrkr,735,660,1395,0_or_1,1,TA,6,True,4_or_2,Y,294,Other,116,True,True,True,True,162000
1277,80,FV_or_RL,,17871,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,Other,6,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,359.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1680.0,Y,SBrkr,1724,0,1724,0_or_1,1,TA,7,True,4_or_2,Y,0,Other,0,True,True,True,False,197900
1278,60,FV_or_RL,75.0,9473,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,8,9_or_5,Gable,VinylSd,BrkCmn,,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1128.0,Y,SBrkr,1128,903,2031,2,1,Gd,7,True,4_or_2,Y,0,Other,211,True,True,True,True,237000
1279,50,C (all),60.0,7500,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_4,Other,4_or_3,2_or_4_or_3_or_1,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,698.0,Y,Other,698,430,1128,0_or_1,0_or_2,TA,6,False,4_or_2,Y,30,Other,164,True,True,True,True,68400
1280,20,FV_or_RL,67.0,9808,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,7,9_or_5,Gable,VinylSd,BrkFace,110.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1573.0,Y,SBrkr,1573,0,1573,2,0_or_2,Gd,6,False,4_or_2,Y,0,Other,72,True,True,True,True,227000
1281,20,FV_or_RL,50.0,8049,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_2,1Story,7,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,54.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1309.0,Y,SBrkr,1339,0,1339,2,0_or_2,TA,6,True,4_or_2,Y,0,Other,148,True,True,True,True,180000
1282,20,FV_or_RL,61.0,8800,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1040.0,Y,SBrkr,1040,0,1040,2,0_or_2,Gd,5,False,4_or_2,Y,0,Other,288,True,True,True,True,150500
1283,90,FV_or_RL,94.0,9400,Pave,No_Alley_Access,Reg,Low,AllPub,Other,Gtl,Tier_3,2Story,6,9_or_5,Mansard,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,912.0,Y,SBrkr,912,912,1824,2,0_or_2,TA,8,False,0,Y,128,Other,0,True,False,True,True,139000
1284,50,FV_or_RL,50.0,9638,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,804.0,Y,SBrkr,1699,748,2447,2,0_or_2,Gd,10,True,1,Y,272,Other,158,False,True,True,True,169000
1285,50,RH_or_RM,50.0,6000,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Below_par,Stone_or_CBlock,780.0,Y,Other,825,587,1412,0_or_1,0_or_2,TA,6,True,1,Y,45,Other,0,True,True,True,True,132500
1286,20,FV_or_RL,,9790,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,451.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1328.0,Y,SBrkr,1328,0,1328,0_or_1,1,TA,6,True,4_or_2,Y,0,Other,26,False,True,True,True,143000
1287,20,FV_or_RL,,36500,Pave,No_Alley_Access,IR1,Low,AllPub,Other,Mod,Tier_2,1Story,5,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,621.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1624.0,Y,SBrkr,1582,0,1582,2,0_or_2,TA,7,False,4_or_2,P_or_N,168,Other,198,True,True,True,False,190000
1288,120,FV_or_RL,40.0,5664,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_1,1Story,8,9_or_5,Gable,CemntBd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1501.0,Y,SBrkr,1659,0,1659,2,0_or_2,Ex,5,True,4_or_2,Y,212,Other,59,True,False,True,True,278000
1289,60,FV_or_RL,86.0,11065,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_1,2Story,8,9_or_5,Gable,VinylSd,Stone,788.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1085.0,Y,SBrkr,1120,850,1970,2,1,Ex,8,True,3,Y,177,New_or_Con,74,True,True,True,True,281000
1290,80,FV_or_RL,,14112,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkFace,86.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,1152.0,Y,SBrkr,1152,0,1152,0_or_1,0_or_2,TA,6,True,4_or_2,Y,227,Other,0,True,True,True,True,180500
1291,160,RH_or_RM,21.0,1680,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_4,2Story,5,7_or_8_or_6,Gable,CemntBd,BrkFace,268.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,630.0,Y,SBrkr,630,672,1302,2,1,TA,6,False,1,Y,185,Other,0,True,False,True,True,119500
1292,70,RH_or_RM,60.0,6600,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,5,2_or_4_or_3_or_1,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,994.0,N,SBrkr,1378,994,2372,2,0_or_2,TA,11,False,1,Y,0,Other,287,True,True,True,True,107500
1293,60,FV_or_RL,78.0,10140,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,832.0,Y,SBrkr,832,832,1664,2,1,TA,8,True,4_or_2,Y,0,Other,287,True,True,True,True,162900
